"Anio","Mes","Fecha precio vigente","ID region","Region","Comuna","Poder comprador","Sucursal","Variedad","Precio","Grado brix","Fecha proximo precio","Proximo precio","Observaciones"
"2024","3","2024-03-12","5","Región de Valparaíso","Casablanca","Viña Indomita ","Ruta 68, kilómetro 64","Carmenère","367","13","2024-03-14","367","precio promedio "
"2024","3","2024-03-12","5","Región de Valparaíso","Casablanca","Viña Indomita ","Ruta 68, kilómetro 64","Carmenère","200","12","2024-03-14","200","precio mínimo sin grado "
"2024","3","2024-03-12","5","Región de Valparaíso","Casablanca","Viña Indomita ","Ruta 68, kilómetro 64","Cesar N","411","13","2024-03-13","411","precio promedio con grados brix"
"2024","3","2024-03-12","5","Región de Valparaíso","Casablanca","Viña Indomita ","Ruta 68, kilómetro 64","Cesar N","271","12","2024-03-13","271","precio mínimo sin grados brix"
"2024","3","2024-03-12","5","Región de Valparaíso","Casablanca","Viña Indomita ","Ruta 68, kilómetro 64","Chardonnay (b)","417","13","2024-03-15","417","promedio con grados brix "
"2024","3","2024-03-12","5","Región de Valparaíso","Casablanca","Viña Indomita ","Ruta 68, kilómetro 64","Chardonnay (b)","210","12","2024-03-15","210","precio mínimo sin grados "
"2024","3","2024-03-12","5","Región de Valparaíso","Casablanca","Viña Indomita ","Ruta 68, kilómetro 64","Gewurstraminer","407","13","2024-03-13","407","precio promedio con grados brix "
"2024","3","2024-03-12","5","Región de Valparaíso","Casablanca","Viña Indomita ","Ruta 68, kilómetro 64","Gewurstraminer","317","12","2024-03-13","317","precio mínimo sin grados brix "
"2024","3","2024-03-12","5","Región de Valparaíso","Casablanca","Viña Indomita ","Ruta 68, kilómetro 64","Malbec","372","13","2024-03-13","372","precio promedio con grados brix "
"2024","3","2024-03-12","5","Región de Valparaíso","Casablanca","Viña Indomita ","Ruta 68, kilómetro 64","Malbec","200","12","2024-03-13","200","precio mínimo sin grados brix"
"2024","3","2024-03-12","5","Región de Valparaíso","Casablanca","Viña Indomita ","Ruta 68, kilómetro 64","Marsanne","500","13","2024-03-13","500","precio máximo con grados brix "
"2024","3","2024-03-12","5","Región de Valparaíso","Casablanca","Viña Indomita ","Ruta 68, kilómetro 64","Merlot (t)","361","13","2024-03-13","361","precio promedio con grados brix "
"2024","3","2024-03-12","5","Región de Valparaíso","Casablanca","Viña Indomita ","Ruta 68, kilómetro 64","Merlot (t)","271","12","2024-03-13","271","precio mínimo sin grados brix "
"2024","3","2024-03-12","5","Región de Valparaíso","Casablanca","Viña Indomita ","Ruta 68, kilómetro 64","Pinot Gris","317","13","2024-03-13","317","precio corrido"
"2024","3","2024-03-12","5","Región de Valparaíso","Casablanca","Viña Indomita ","Ruta 68, kilómetro 64","Pinot negro (Noir)","329","13","2024-03-13","329","precio promedio con grados brix "
"2024","3","2024-03-12","5","Región de Valparaíso","Casablanca","Viña Indomita ","Ruta 68, kilómetro 64","Pinot negro (Noir)","210","12","2024-03-13","210","precio mínimo con grados brix "
"2024","3","2024-03-12","5","Región de Valparaíso","Casablanca","Viña Indomita ","Ruta 68, kilómetro 64","Sauvignon Blanc (Fumé)","321","13","2024-03-13","321","precio promedio con grados brix "
"2024","3","2024-03-12","5","Región de Valparaíso","Casablanca","Viña Indomita ","Ruta 68, kilómetro 64","Sauvignon Blanc (Fumé)","200","12","2024-03-13","200","precio mínimo sin grados brix "
"2024","3","2024-03-12","5","Región de Valparaíso","Casablanca","Viña Indomita ","Ruta 68, kilómetro 64","Sauvignon Vert (Friulano)","316","13","2024-03-13","316","precio corrido "
"2024","3","2024-03-12","5","Región de Valparaíso","Casablanca","Viña Indomita ","Ruta 68, kilómetro 64","Syrah (Sirah)","452","13","2024-03-13","452","precio promedio con grados brix "
"2024","3","2024-03-12","5","Región de Valparaíso","Casablanca","Viña Indomita ","Ruta 68, kilómetro 64","Tintoreras","140","12","2024-03-13","140","precio corrido "
"2024","3","2024-03-19","5","Región de Valparaíso","San Felipe","Viña Mendoza ","Almendral 613","Cabernet Sauvignon","400","23","2024-03-27","250","compra directa, zona Santa María"
"2024","3","2024-03-19","5","Región de Valparaíso","Santa María","Flaherty wines Ltda.","Uribe 956, Santa María","Carmenère","450","24","2024-03-27","450","compra directa, zona Panquehue"
"2024","3","2024-03-19","5","Región de Valparaíso","Santa María","Flaherty wines Ltda.","Uribe 956, Santa María","Carmenère","450","24","2024-03-27","450","compra directa, zona Panquehue"
"2024","3","2024-03-19","5","Región de Valparaíso","San Felipe","Viña El Almendral","Cerro Yevide Norte 300 El Almendral","Moscatel de Alejandría","170","23","2024-03-27","170","Santa María, compra directa"
"2024","3","2024-03-19","5","Región de Valparaíso","San Felipe","Viña Mendoza ","Almendral 613","Moscatel Rosada (Pastilla)","140","22","2024-03-27","140","compra directa, Panquehue"
"2024","3","2024-03-19","5","Región de Valparaíso","San Felipe","Viña El Almendral","Cerro Yevide Norte 300 El Almendral","Moscatel Rosada (Pastilla)","150","23","2024-03-27","150","Santa María, compra directa"
"2024","3","2024-03-19","5","Región de Valparaíso","San Felipe","Viña El Almendral","Cerro Yevide Norte 300 El Almendral","Pais - Mission, Criolla","120","22","2024-03-27","120","zona Santa María, compra directa"
"2024","3","2024-03-19","5","Región de Valparaíso","Santa María","Flaherty wines Ltda.","Uribe 956, Santa María","Syrah (Sirah)","450","23","2024-03-27","450","compra directa, zona de Panquehue"
"2024","3","2024-03-19","5","Región de Valparaíso","Santa María","Flaherty wines Ltda.","Uribe 956, Santa María","Syrah (Sirah)","450","23","2024-03-27","450","compra directa, zona de Panquehue"
"2024","3","2024-03-19","5","Región de Valparaíso","San Felipe","Viña El Almendral","Cerro Yevide Norte 300 El Almendral","Tempranillo","120","22","2024-03-27","120","compra directa, zona Santa María"
"2024","3","2024-03-19","5","Región de Valparaíso","San Felipe","Viña El Almendral","Cerro Yevide Norte 300 El Almendral","Tempranillo","120","22","2024-03-27","120","compra directa, zona Santa María"
"2024","3","2024-03-19","5","Región de Valparaíso","San Felipe","Viña Mendoza ","Almendral 613","Tintoreras","140","22","2024-03-27","140","compra directa, zona de Panquehue"
"2024","3","2024-03-19","5","Región de Valparaíso","San Felipe","Viña El Almendral","Cerro Yevide Norte 300 El Almendral","Tintoreras","140","24","2024-03-27","140","zona Santa María, compra directa"
"2024","3","2024-03-19","5","Región de Valparaíso","San Felipe","Viña Mendoza ","Almendral 613","Tintoreras","140","22","2024-03-27","140","compra directa, zona de Panquehue"
"2024","3","2024-03-19","5","Región de Valparaíso","San Felipe","Viña Mendoza ","Almendral 613","Torontel blanca","170","22","2024-03-27","170","compra directa, zona Panquehue"
"2024","3","2024-03-22","6","Región del Libertador Bernardo O'Higgins","Chimbarongo","Viña Cono Sur ","Pisagua 312","Carmenère","220","12","","","con contrato más grado "
"2024","3","2024-03-22","6","Región del Libertador Bernardo O'Higgins","Chimbarongo","Viña Cono Sur ","Pisagua 312","Carmenère","200","12","","","con contrato más grado "
"2024","3","2024-03-22","6","Región del Libertador Bernardo O'Higgins","Chimbarongo","Viña Cono Sur ","Pisagua 312","Chardonnay (b)","270","12","","","con contrato más grado "
"2024","3","2024-03-22","6","Región del Libertador Bernardo O'Higgins","Chimbarongo","Viña Cono Sur ","Pisagua 312","Chardonnay (b)","250","12","","","con contrato más grados "
"2024","3","2024-03-22","6","Región del Libertador Bernardo O'Higgins","Chimbarongo","Viña Cono Sur ","Pisagua 312","Merlot (t)","180","12","","","con contrato más grado "
"2024","3","2024-03-22","6","Región del Libertador Bernardo O'Higgins","San Fernando","Vina Koyle ","Fundo Angostura s/n, Los Lingues","Pinot negro (Noir)","300","12","","","contrato a largo plazo más grado "
"2024","3","2024-03-22","6","Región del Libertador Bernardo O'Higgins","Chimbarongo","Viña Cono Sur ","Pisagua 312","Pinot negro (Noir)","350","12","","","con contrato más grado "
"2024","3","2024-03-22","6","Región del Libertador Bernardo O'Higgins","Chimbarongo","Viña Cono Sur ","Pisagua 312","Pinot negro (Noir)","300","12","","","con contrato más grado "
"2024","3","2024-03-22","6","Región del Libertador Bernardo O'Higgins","Chimbarongo","Viña Cono Sur ","Pisagua 312","Sauvignon Blanc (Fumé)","250","12","","","con contrato más grado "
"2024","3","2024-03-22","6","Región del Libertador Bernardo O'Higgins","Chimbarongo","Viña Cono Sur ","Pisagua 312","Sauvignon Blanc (Fumé)","200","12","","","con contrato más grado "
"2024","3","2024-03-22","6","Región del Libertador Bernardo O'Higgins","San Fernando","Vina Koyle ","Fundo Angostura s/n, Los Lingues","Sauvignon Blanc (Fumé)","380","12","","","contrato a largo plazo más grados "
"2024","3","2024-03-22","6","Región del Libertador Bernardo O'Higgins","Chimbarongo","Viña Cono Sur ","Pisagua 312","Syrah (Sirah)","170","12","","","con contrato más grado "
"2024","3","2024-03-22","6","Región del Libertador Bernardo O'Higgins","Chimbarongo","Viña Cono Sur ","Pisagua 312","Syrah (Sirah)","150","12","","","con contrato más grado "
"2024","3","2024-03-22","6","Región del Libertador Bernardo O'Higgins","Chimbarongo","Viña Cono Sur ","Pisagua 312","Tintoreras","170","12","","","con contrato más grado "
"2024","3","2024-03-22","6","Región del Libertador Bernardo O'Higgins","Chimbarongo","Viña Cono Sur ","Pisagua 312","Tintoreras","150","12","","","con contrato más grado "
"2024","3","2024-03-22","6","Región del Libertador Bernardo O'Higgins","San Fernando","Vina Koyle ","Fundo Angostura s/n, Los Lingues","Tintoreras","120","12","","",""
"2024","3","2024-03-22","6","Región del Libertador Bernardo O'Higgins","San Fernando","Vina Koyle ","Fundo Angostura s/n, Los Lingues","Tintoreras","100","12","","","contrato a largo plazo más grado "
"2024","3","2024-03-25","6","Región del Libertador Bernardo O'Higgins","San Fernando","Macaya y Waak Limitada","Av. Bernardo Ohiggins 0280","Cabernet Sauvignon","120","12","","","contrato largo plazo más grado "
"2024","3","2024-03-25","6","Región del Libertador Bernardo O'Higgins","San Fernando","Macaya y Waak Limitada","Av. Bernardo Ohiggins 0280","Cabernet Sauvignon","100","12","","","contrato a largo plazo más grado "
"2024","3","2024-03-25","6","Región del Libertador Bernardo O'Higgins","San Fernando","Macaya y Waak Limitada","Av. Bernardo Ohiggins 0280","Chardonnay (b)","200","12","","","contrato a largo plazo más grado "
"2024","3","2024-03-25","6","Región del Libertador Bernardo O'Higgins","San Fernando","Macaya y Waak Limitada","Av. Bernardo Ohiggins 0280","Merlot (t)","100","12","","","contrato largo plazo más grado "
"2024","3","2024-03-25","6","Región del Libertador Bernardo O'Higgins","San Fernando","Macaya y Waak Limitada","Av. Bernardo Ohiggins 0280","Pais - Mission, Criolla","80","12","","","contrato largo plazo más grado "
"2024","3","2024-03-25","6","Región del Libertador Bernardo O'Higgins","San Fernando","Macaya y Waak Limitada","Av. Bernardo Ohiggins 0280","Sauvignon Blanc (Fumé)","200","12","","","contrato largo plazo más grado "
"2024","3","2024-03-25","6","Región del Libertador Bernardo O'Higgins","San Fernando","Macaya y Waak Limitada","Av. Bernardo Ohiggins 0280","Sauvignon Blanc (Fumé)","180","12","","","contrato largo plazo más grado "
"2024","3","2024-03-25","6","Región del Libertador Bernardo O'Higgins","San Fernando","Macaya y Waak Limitada","Av. Bernardo Ohiggins 0280","Syrah (Sirah)","100","12","","","contrato largo plazo más grado "
"2024","3","2024-03-25","6","Región del Libertador Bernardo O'Higgins","San Fernando","Macaya y Waak Limitada","Av. Bernardo Ohiggins 0280","Tintoreras","100","12","","","contrato largo plazo más grado "
"2024","3","2024-03-25","6","Región del Libertador Bernardo O'Higgins","San Fernando","Macaya y Waak Limitada","Av. Bernardo Ohiggins 0280","Tintoreras","90","12","","","contrato largo plazo más grado "
"2024","3","2024-03-06","7","Región del Maule","Molina","Vinícola Patacon","Casa Blanca s/n","Cabernet Franc","90","12","","","Con contrato, precio en predio, pago en 8 cuotas."
"2024","3","2024-03-06","7","Región del Maule","Molina","Vinícola Patacon","Casa Blanca s/n","Cabernet Sauvignon","90","12","","","Con contrato, precio en predio, pago en 8 cuotas."
"2024","3","2024-03-06","7","Región del Maule","Sagrada Familia","Viña Correa Albano","Bodega Santa Rosa s/n","Cabernet Sauvignon","100","12","","","Con contrato. Precio en predio. Pago de 2 a 4 cuotas."
"2024","3","2024-03-06","7","Región del Maule","Sagrada Familia","RR Wine ","Fundo El Sanatorio s/n, sector Pulmodon","Cabernet Sauvignon","100","12","","","Con contrato, precio en predio y pago en 1 a 6 cuotas."
"2024","3","2024-03-06","7","Región del Maule","Río Claro","Aresti Chile Wine ","Bellavista s/n","Carignan (Cariñena)","400","12","","","Con contrato. Precio en predio. Pago en 4 cuotas."
"2024","3","2024-03-06","7","Región del Maule","Sagrada Familia","Viña Correa Albano","Bodega Santa Rosa s/n","Carmenère","100","12","","","Con contrato. Precio en predio. Pago de 2 a 4 cuotas."
"2024","3","2024-03-06","7","Región del Maule","Sagrada Familia","RR Wine ","Fundo El Sanatorio s/n, sector Pulmodon","Carmenère","100","12","","","Con contrato, precio en predio y pago en 1 a 6 cuotas."
"2024","3","2024-03-06","7","Región del Maule","Sagrada Familia","RR Wine ","Fundo El Sanatorio s/n, sector Pulmodon","Chardonnay (b)","150","12","","","Con contrato. Precio en predio. Pago de 1 a 6 cuotas."
"2024","3","2024-03-06","7","Región del Maule","Molina","Vinícola Patacon","Casa Blanca s/n","Chardonnay (b)","150","12","","","Con contrato. Precio en predio. Pago en 8 cuotas."
"2024","3","2024-03-06","7","Región del Maule","Sagrada Familia","Viña Correa Albano","Bodega Santa Rosa s/n","Chardonnay (b)","170","12","","","Con contrato, precio en predio y pago de 2 a 4 cuotas."
"2024","3","2024-03-06","7","Región del Maule","Sagrada Familia","RR Wine ","Fundo El Sanatorio s/n, sector Pulmodon","Malbec","100","12","","","Con contrato, precio en predio y pago de 1 a 6 cuotas."
"2024","3","2024-03-06","7","Región del Maule","Sagrada Familia","Viña Correa Albano","Bodega Santa Rosa s/n","Merlot (t)","100","12","","","Con contrato. Precio en predio. Pago de 2 a 4 cuotas."
"2024","3","2024-03-06","7","Región del Maule","Sagrada Familia","RR Wine ","Fundo El Sanatorio s/n, sector Pulmodon","Merlot (t)","100","12","","","Con contrato, precio en predio y pago de 1 a 6 cuotas."
"2024","3","2024-03-06","7","Región del Maule","Molina","Vinícola Patacon","Casa Blanca s/n","Merlot (t)","90","12","","","Con contrato, precio en predio, pago en 8 cuotas."
"2024","3","2024-03-06","7","Región del Maule","Sagrada Familia","RR Wine ","Fundo El Sanatorio s/n, sector Pulmodon","Pinot Gris","270","12","","","Con contrato. Precio en predio. Pago de 1 a 6 cuotas."
"2024","3","2024-03-06","7","Región del Maule","Sagrada Familia","RR Wine ","Fundo El Sanatorio s/n, sector Pulmodon","Pinot negro (Noir)","120","12","","","Con contrato. Precio en predio. Pago de 1 a 6 cuotas."
"2024","3","2024-03-06","7","Región del Maule","Molina","Vinícola Patacon","Casa Blanca s/n","Pinot negro (Noir)","150","12","","","Con contrato. Precio en predio. Pago en 8 cuotas."
"2024","3","2024-03-06","7","Región del Maule","Sagrada Familia","Viña Correa Albano","Bodega Santa Rosa s/n","Sauvignon Blanc (Fumé)","170","12","","","Con contrato, precio en predio y pago entre 2 y 4 cuotas."
"2024","3","2024-03-06","7","Región del Maule","Sagrada Familia","RR Wine ","Fundo El Sanatorio s/n, sector Pulmodon","Sauvignon Blanc (Fumé)","150","12","","","Con contrato.Precio en predio. Pago de 1 a 6 cuotas."
"2024","3","2024-03-06","7","Región del Maule","Molina","Vinícola Patacon","Casa Blanca s/n","Sauvignon Blanc (Fumé)","150","12","","","Con contrato.Precio en predio. Pago en 8 cuotas."
"2024","3","2024-03-06","7","Región del Maule","Sagrada Familia","Sociedad agrícola Requinhua ","Fundo Requingua s/n","Sauvignon Blanc (Fumé)","180","12","","","Con contrato, precio en predio, sin grado brix y pago en 5 a 10 cuotas."
"2024","3","2024-03-06","7","Región del Maule","Sagrada Familia","Viña Correa Albano","Bodega Santa Rosa s/n","Semillón (b)","170","12","","","Con contrato, precio en predio y pago de 2 a 4 cuotas."
"2024","3","2024-03-06","7","Región del Maule","Sagrada Familia","RR Wine ","Fundo El Sanatorio s/n, sector Pulmodon","Syrah (Sirah)","100","12","","","Con contrato, precio en predio y pago de 1 a 6 cuotas."
"2024","3","2024-03-06","7","Región del Maule","Sagrada Familia","Viña Correa Albano","Bodega Santa Rosa s/n","Tempranillo","100","12","","","Con contrato. Precio en Predio. Pago de 2 a 4 cuotas."
"2024","3","2024-03-06","7","Región del Maule","Curicó","Exportadora de mostos y vinos Jucosol ","Lautaro 1026","Tintoreras","100","15","","","Con contrato, precio en predio y pago de 4 a 6 cuotas."
"2024","3","2024-03-06","7","Región del Maule","Molina","Mostos del Pacífico .","Longitudinal Sur 200, Lontué","Tintoreras","90","16","","","Con contrato. Precio en predio. Pago de 10 cuotas."
"2024","3","2024-03-06","7","Región del Maule","Sagrada Familia","RR Wine ","Fundo El Sanatorio s/n, sector Pulmodon","Tintoreras","100","12","","","Con contrato, precio en predio y pago de 1 a 6 cuotas."
"2024","3","2024-03-06","7","Región del Maule","Molina","Vinícola Patacon","Casa Blanca s/n","Tintoreras","100","12","","","Con contrato, precio en predio, pago en 8 cuotas."
"2024","3","2024-03-06","7","Región del Maule","Sagrada Familia","Viña Correa Albano","Bodega Santa Rosa s/n","Torontel blanca","170","12","","","Con contrato, precio en predio y pago de 2 a 4 cuotas."
"2024","3","2024-03-06","7","Región del Maule","Sagrada Familia","RR Wine ","Fundo El Sanatorio s/n, sector Pulmodon","Viognier","150","12","","","Con contrato. Precio en predio. Pago de 1 a 6 cuotas."
"2024","3","2024-03-06","7","Región del Maule","Sagrada Familia","Viña Correa Albano","Bodega Santa Rosa s/n","Viognier","100","12","","","Con contrato. Precio en predio. Pago de 2 a 4 cuotas."
"2024","3","2024-03-07","7","Región del Maule","San Javier","Vitivinicola Cremaschi Furlotti","Ruta L-15, San Javier de Loncomilla","Carignan (Cariñena)","300","12","","","Con contrato. Precio en predio. Pago de 3 a 6 cuotas."
"2024","3","2024-03-07","7","Región del Maule","Linares","Viña Portal del Sur ","Ruta L-240 s/n","Carmenère","100","12","","","Con contrato. Precio en predio. Pago 1 a 8 cuotas."
"2024","3","2024-03-07","7","Región del Maule","Linares","Viña Portal del Sur ","Ruta L-240 s/n","Carmenère","100","12","","","Con contrato, precio en predio y pagos en 1 a 8 cuotas"
"2024","3","2024-03-07","7","Región del Maule","Linares","Viña Portal del Sur ","Ruta L-240 s/n","Chardonnay (b)","150","12","","","Con contrato. Precio en predio. Pago de 1 a 8 cuotas."
"2024","3","2024-03-07","7","Región del Maule","Linares","Viña Portal del Sur ","Ruta L-240 s/n","Merlot (t)","100","12","","","Con contrato. Precio en predio. Pago de 1 a 8 cuotas."
"2024","3","2024-03-07","7","Región del Maule","San Javier","Vitivinicola Cremaschi Furlotti","Ruta L-15, San Javier de Loncomilla","Moscatel rosada","200","12","","","Con contrato, precio en predio y pago en 3 a 6 cuotas."
"2024","3","2024-03-07","7","Región del Maule","San Javier","Sociedad agroindustrial Cerrillos ","Melozal Cerrillos Ruta L-366","Moscatel rosada","120","12","","","Sin Contrato. Precio en bodega. Pago de 3 a 4 cuotas."
"2024","3","2024-03-07","7","Región del Maule","San Javier","Sociedad agroindustrial Cerrillos ","Melozal Cerrillos Ruta L-366","Pais - Mission, Criolla","80","12","","","Sin contrato, precio en bodega y pago en 3 a 4 cuotas."
"2024","3","2024-03-07","7","Región del Maule","San Javier","Sociedad agroindustrial Cerrillos ","Melozal Cerrillos Ruta L-366","Pedro Jiménez","120","12","","","Sin contrato. Precio en bodega. Pago en 3 a 4 cuotas."
"2024","3","2024-03-07","7","Región del Maule","San Javier","Vitivinicola Cremaschi Furlotti","Ruta L-15, San Javier de Loncomilla","Riesling","200","12","","","Con contrato. Precio en predio. Pago de 3 a 6 cuotas."
"2024","3","2024-03-07","7","Región del Maule","Linares","Viña Portal del Sur ","Ruta L-240 s/n","Sauvignon Blanc (Fumé)","150","12","","","Con contrato. Precio en predio. Pago de 1 a 8 cuotas."
"2024","3","2024-03-07","7","Región del Maule","Linares","Viña Portal del Sur ","Ruta L-240 s/n","Syrah (Sirah)","100","12","","","Con contrato, precio en predio y pagos en 1 a 8 cuotas."
"2024","3","2024-03-07","7","Región del Maule","Linares","Viña Portal del Sur ","Ruta L-240 s/n","Tintoreras","100","12","","","Con contrato, precio en predio y pagos en 1 a 8 cuotas."
"2024","3","2024-03-07","7","Región del Maule","San Javier","Sociedad agroindustrial Cerrillos ","Melozal Cerrillos Ruta L-366","Tintoreras","100","12","","","Sin contrato. Precio en bodega. Pago de 3 a 4 cuotas."
"2024","3","2024-03-07","7","Región del Maule","San Javier","Sociedad agroindustrial Cerrillos ","Melozal Cerrillos Ruta L-366","Torontel blanca","120","12","","","Sin contrato, precio en bodega y pago de 3 a 6 cuotas."
"2024","4","2024-04-17","7","Región del Maule","Molina","Vinícola Patacon","Avn.Oscar Commentz #117","Cabernet Franc","90","12","","","Con contrato. Precio en predio. 8 cuotas."
"2024","4","2024-04-17","7","Región del Maule","Molina","Vinícola Patacon","Avn.Oscar Commentz #117","Cabernet Franc","90","12","","","Con contrato. Precio en predio. 8 cuotas."
"2024","4","2024-04-17","7","Región del Maule","Molina","Vinícola Patacon","Avn.Oscar Commentz #117","Cabernet Franc","90","12","","","Con contrato. Precio en predio. 8 cuotas."
"2024","4","2024-04-17","7","Región del Maule","Molina","Vinícola Patacon","Avn.Oscar Commentz #117","Cabernet Franc","90","12","","","Con contrato. Precio en predio. 8 cuotas."
"2024","4","2024-04-17","7","Región del Maule","Molina","Vinícola Patacon","Avn.Oscar Commentz #117","Cabernet Franc","90","12","","","Con contrato. Precio en predio. 8 cuotas."
"2024","4","2024-04-17","7","Región del Maule","Molina","Vinícola Patacon","Avn.Oscar Commentz #117","Cabernet Franc","90","12","","","Con contrato. Precio en predio. 8 cuotas."
"2024","4","2024-04-17","7","Región del Maule","Molina","Vinícola Patacon","Avn.Oscar Commentz #117","Cabernet Franc","90","12","","","Con contrato. Precio en predio. 8 cuotas."
"2024","4","2024-04-17","7","Región del Maule","Molina","Vinícola Patacon","Avn.Oscar Commentz #117","Cabernet Franc","90","12","","","Con contrato. Precio en predio. 8 cuotas."
"2024","4","2024-04-17","7","Región del Maule","Molina","Vinícola Patacon","Avn.Oscar Commentz #117","Cabernet Franc","90","12","","","Con contrato. Precio en predio. 8 cuotas."
"2024","4","2024-04-17","7","Región del Maule","Molina","Vinícola Patacon","Avn.Oscar Commentz #117","Cabernet Franc","90","12","","","Con contrato. Precio en predio. 8 cuotas."
"2024","4","2024-04-17","7","Región del Maule","Molina","Vinícola Patacon","Avn.Oscar Commentz #117","Cabernet Franc","90","12","","","Con contrato. Precio en predio. 8 cuotas."
"2024","4","2024-04-17","7","Región del Maule","Molina","Vinícola Patacon","Avn.Oscar Commentz #117","Cabernet Franc","90","12","","","Con contrato. Precio en predio. 8 cuotas."
"2024","4","2024-04-17","7","Región del Maule","Molina","Vinícola Patacon","Avn.Oscar Commentz #117","Cabernet Franc","90","12","","","Con contrato. Precio en predio. 8 cuotas."
"2024","4","2024-04-17","7","Región del Maule","Molina","Vinícola Patacon","Avn.Oscar Commentz #117","Cabernet Franc","90","12","","","Con contrato. Precio en predio. 8 cuotas."
"2024","4","2024-04-17","7","Región del Maule","Sagrada Familia","RR Wine ","Fundo El Sanatorio s/n, sector Pulmodon","Cabernet Sauvignon","100","12","","","Con contrato, precio en predio y pago en 1 a 6 cuotas."
"2024","4","2024-04-17","7","Región del Maule","Teno","Viña Santa Irene ","Ruta J-115 0620","Cabernet Sauvignon","100","12","","","Con contrato. Precio en bodega. Pago en 3 cuotas."
"2024","4","2024-04-17","7","Región del Maule","Sagrada Familia","Viña Correa Albano","Bodega Santa Rosa s/n","Cabernet Sauvignon","120","12","","","Con contrato, precio en predio y pago en 1 a 5 cuotas."
"2024","4","2024-04-17","7","Región del Maule","Sagrada Familia","Viña Correa Albano","Bodega Santa Rosa s/n","Carmenère","120","12","","","Con contrato, precio en predio y pago en 1 a 5 cuotas."
"2024","4","2024-04-17","7","Región del Maule","Teno","Viña Santa Irene ","Ruta J-115 0620","Carmenère","100","12","","","Con contrato. Precio en bodega.Pago en 3 cuotas."
"2024","4","2024-04-17","7","Región del Maule","Sagrada Familia","Viña Correa Albano","Bodega Santa Rosa s/n","Chardonnay (b)","170","12","","","Con contrato. Precio en predio. Pago de 1 a 5 cuotas."
